"","doc_id","sentence_id","token","lemma","upos","year"
"18707","doc1",8,"foremost","foremost","NOUN",1762
"18708","doc1",8,"of","of","ADP",1762
"18709","doc1",8,"their","they","PRON",1762
"18710","doc1",8,"fellow","fellow","ADJ",1762
"18711","doc1",8,"subjects","subject","NOUN",1762
"18712","doc1",8,"is","be","AUX",1762
"18713","doc1",8,"the","the","DET",1762
"18714","doc1",8,"manifestation","manifestation","NOUN",1762
"18715","doc1",8,"of","of","ADP",1762
"18716","doc1",8,"their","they","PRON",1762
"18717","doc1",8,"duty","duty","NOUN",1762
"18718","doc1",8,"and","and","CCONJ",1762
"18719","doc1",8,"affection","affection","NOUN",1762
"18720","doc1",8,"for","for","ADP",1762
"18721","doc1",8,"his","he","PRON",1762
"18722","doc1",8,"majesty","majesty","NOUN",1762
"18723","doc1",8,",",",","PUNCT",1762
"18724","doc1",8,"by","by","SCONJ",1762
"18725","doc1",8,"raising","raise","VERB",1762
"18726","doc1",8,"as","as","ADV",1762
"18727","doc1",8,"expeditiously","expeditiously","ADV",1762
"18728","doc1",8,"and","and","CCONJ",1762
"18729","doc1",8,"chearfully","chearfully","ADV",1762
"18730","doc1",8,",",",","PUNCT",1762
"18731","doc1",8,"as","as","SCONJ",1762
"18732","doc1",8,"they","they","PRON",1762
"18733","doc1",8,"had","have","AUX",1762
"18734","doc1",8,"unenimously","unenimously","ADV",1762
"18735","doc1",8,"granted","granted","VERB",1762
"18736","doc1",8,",",",","PUNCT",1762
"18737","doc1",8,"that","that","DET",1762
"18738","doc1",8,"assistance","assistance","NOUN",1762
"18739","doc1",8,",",",","PUNCT",1762
"18740","doc1",8,"for","for","ADP",1762
"18741","doc1",8,"this","this","DET",1762
"18742","doc1",8,"important","important","ADJ",1762
"18743","doc1",8,"service","service","NOUN",1762
"18744","doc1",8,",",",","PUNCT",1762
"18745","doc1",8,"which","which","PRON",1762
"18746","doc1",8,"had","have","AUX",1762
"18747","doc1",8,"been","be","AUX",1762
"18748","doc1",8,"required","require","VERB",1762
"18749","doc1",8,"of","of","ADP",1762
"18750","doc1",8,"them","they","PRON",1762
"18751","doc1",8,"by","by","ADP",1762
"18752","doc1",8,"the","the","DET",1762
"18753","doc1",8,"greatest","greatest","ADJ",1762
"18754","doc1",8,"and","and","CCONJ",1762
"18755","doc1",8,"best","best","ADV",1762
"18756","doc1",8,"beloved","belove","VERB",1762
"18757","doc1",8,"of","of","ADP",1762
"18758","doc1",8,"kings","king","NOUN",1762
"18759","doc1",8,".",".","PUNCT",1762
"18760","doc1",9,"We","we","PRON",1762
"18761","doc1",9,"are","be","AUX",1762
"18762","doc1",9,"truly","truly","ADV",1762
"18763","doc1",9,"concerned","concerned","ADJ",1762
"18764","doc1",9,",",",","PUNCT",1762
"18765","doc1",9,"that","that","SCONJ",1762
"18766","doc1",9,"the","the","DET",1762
"18767","doc1",9,"monies","money","NOUN",1762
"18768","doc1",9,"granted","grant","VERB",1762
"18769","doc1",9,"for","for","ADP",1762
"18770","doc1",9,"the","the","DET",1762
"18771","doc1",9,"support","support","NOUN",1762
"18772","doc1",9,"of","of","ADP",1762
"18773","doc1",9,"his","he","PRON",1762
"18774","doc1",9,"majesty","majesty","NOUN",1762
"18775","doc1",9,"'s","'s","PART",1762
"18776","doc1",9,"government","government","NOUN",1762
"18777","doc1",9,"of","of","ADP",1762
"18778","doc1",9,"this","this","DET",1762
"18779","doc1",9,"island","island","NOUN",1762
"18780","doc1",9,",",",","PUNCT",1762
"18781","doc1",9,"have","have","AUX",1762
"18782","doc1",9,"been","be","AUX",1762
"18783","doc1",9,"brought","bring","VERB",1762
"18784","doc1",9,"so","so","ADV",1762
"18785","doc1",9,"slowly","slowly","ADV",1762
"18786","doc1",9,"into","into","ADP",1762
"18787","doc1",9,"the","the","DET",1762
"18788","doc1",9,"treasury","treasury","NOUN",1762
"18789","doc1",9,";",";","PUNCT",1762
"18790","doc1",9,"we","we","PRON",1762
"18791","doc1",9,"are","be","AUX",1762
"18792","doc1",9,"sally","sally","ADV",1762
"18793","doc1",9,"sensible","sensible","ADJ",1762
"18794","doc1",9,"of","of","ADP",1762
"18795","doc1",9,"the","the","DET",1762
"18796","doc1",9,"inconvenience","inconvenience","NOUN",1762
"18797","doc1",9,"that","that","PRON",1762
"18798","doc1",9,"must","must","AUX",1762
"18799","doc1",9,"arise","arise","ADV",1762
"18800","doc1",9,"form","form","VERB",1762
"18801","doc1",9,"thence","thence","NOUN",1762
"18802","doc1",9,"to","to","ADP",1762
"18803","doc1",9,"the","the","DET",1762
"18804","doc1",9,"public","public","ADJ",1762
"18805","doc1",9,"credit","credit","NOUN",1762
"18806","doc1",9,",",",","PUNCT",1762
"18807","doc1",9,"and","and","CCONJ",1762
"18808","doc1",9,"we","we","PRON",1762
"18809","doc1",9,"shall","shall","AUX",1762
"18810","doc1",9,"apply","apply","VERB",1762
"18811","doc1",9,"our","we","PRON",1762
"18812","doc1",9,"serious","serious","ADJ",1762
"18813","doc1",9,"attention","attention","NOUN",1762
"18814","doc1",9,"to","to","PART",1762
"18815","doc1",9,"remedy","remedy","VERB",1762
"18816","doc1",9,"this","this","DET",1762
"18817","doc1",9,"evil","evil","NOUN",1762
"18818","doc1",9,",",",","PUNCT",1762
"18819","doc1",9,"altho","although","NOUN",1762
"18820","doc1",9,"'","'","PUNCT",1762
"18821","doc1",9,"we","we","PRON",1762
"18822","doc1",9,"hear","hear","VERB",1762
"18823","doc1",9,"the","the","DET",1762
"18824","doc1",9,"cause","cause","NOUN",1762
"18825","doc1",9,"of","of","ADP",1762
"18826","doc1",9,"it","it","PRON",1762
"18827","doc1",9,"in","in","ADP",1762
"18828","doc1",9,"great","great","ADJ",1762
"18829","doc1",9,"measure","measure","NOUN",1762
"18830","doc1",9,"arises","arise","NOUN",1762
"18831","doc1",9,"from","from","ADP",1762
"18832","doc1",9,"the","the","DET",1762
"18833","doc1",9,"scarcity","scarcity","NOUN",1762
"18834","doc1",9,"of","of","ADP",1762
"18835","doc1",9,"current","current","ADJ",1762
"18836","doc1",9,"coin","coin","NOUN",1762
"18837","doc1",9,",",",","PUNCT",1762
"18838","doc1",9,"and","and","CCONJ",1762
"18839","doc1",9,"the","the","DET",1762
"18840","doc1",9,"high","high","ADJ",1762
"18841","doc1",9,"taxes","tax","NOUN",1762
"18842","doc1",9,"we","we","PRON",1762
"18843","doc1",9,"have","have","AUX",1762
"18844","doc1",9,"laboured","laboure","VERB",1762
"18845","doc1",9,"under","under","ADP",1762
"18846","doc1",9,";",";","PUNCT",1762
"18847","doc1",9,"we","we","PRON",1762
"18848","doc1",9,"shall","shall","AUX",1762
"18849","doc1",9,"cheerfully","cheerfully","ADV",1762
"18850","doc1",9,"raise","raise","VERB",1762
"18851","doc1",9,"the","the","DET",1762
"18852","doc1",9,"necessary","necessary","ADJ",1762
"18853","doc1",9,"supplies","supplies","NOUN",1762
"18854","doc1",9,"for","for","ADP",1762
"18855","doc1",9,"the","the","DET",1762
"18856","doc1",9,"ensuing","ensuing","VERB",1762
"18857","doc1",9,"year","year","NOUN",1762
"18858","doc1",9,",",",","PUNCT",1762
"18859","doc1",9,"and","and","CCONJ",1762
"18860","doc1",9,"grant","grant","VERB",1762
"18861","doc1",9,"such","such","DET",1762
"18862","doc1",9,"a","a","DET",1762
"18863","doc1",9,"sum","sum","NOUN",1762
"18864","doc1",9,"for","for","ADP",1762
"18865","doc1",9,"the","the","DET",1762
"18866","doc1",9,"fortifications","fortification","NOUN",1762
"18867","doc1",9,"of","of","ADP",1762
"18868","doc1",9,"this","this","DET",1762
"18869","doc1",9,"island","island","NOUN",1762
"18870","doc1",9,",",",","PUNCT",1762
"18871","doc1",9,"as","as","SCONJ",1762
"18872","doc1",9,"the","the","DET",1762
"18873","doc1",9,"distressed","distressed","ADJ",1762
"18874","doc1",9,"state","state","NOUN",1762
"18875","doc1",9,"of","of","ADP",1762
"18876","doc1",9,"the","the","DET",1762
"18877","doc1",9,"country","country","NOUN",1762
"18878","doc1",9,"will","will","AUX",1762
"18879","doc1",9,"permit","permit","VERB",1762
"18880","doc1",9,".",".","PUNCT",1762
"18881","doc1",10,"We","we","PRON",1762
"18882","doc1",10,"should","should","AUX",1762
"18883","doc1",10,"be","be","AUX",1762
"18884","doc1",10,"wanting","want","VERB",1762
"18885","doc1",10,"to","to","ADP",1762
"18886","doc1",10,"ourselves","ourselves","PRON",1762
"18887","doc1",10,"and","and","CCONJ",1762
"18888","doc1",10,"our","we","PRON",1762
"18889","doc1",10,"constituents","constituent","NOUN",1762
"18890","doc1",10,",",",","PUNCT",1762
"18891","doc1",10,"if","if","SCONJ",1762
"18892","doc1",10,"we","we","PRON",1762
"18893","doc1",10,"did","do","AUX",1762
"18894","doc1",10,"not","not","PART",1762
"18895","doc1",10,"express","express","VERB",1762
"18896","doc1",10,"the","the","DET",1762
"18897","doc1",10,"warmest","warmest","ADJ",1762
"18898","doc1",10,"gratitude","gratitude","NOUN",1762
"18899","doc1",10,",",",","PUNCT",1762
"18900","doc1",10,"for","for","ADP",1762
"18901","doc1",10,"the","the","DET",1762
"18902","doc1",10,"assurances","assurance","NOUN",1762
"18903","doc1",10,"from","from","ADP",1762
"18904","doc1",10,"your","you","PRON",1762
"18905","doc1",10,"excellency","excellency","NOUN",1762
"18906","doc1",10,",",",","PUNCT",1762
"18907","doc1",10,"of","of","ADP",1762
"18908","doc1",10,"your","you","PRON",1762
"18909","doc1",10,"concurrence","concurrence","NOUN",1762
"18910","doc1",10,"with","with","ADP",1762
"18911","doc1",10,"our","we","PRON",1762
"18912","doc1",10,"endeavours","endeavour","NOUN",1762
"18913","doc1",10,"to","to","PART",1762
"18914","doc1",10,"promote","promote","VERB",1762
"18915","doc1",10,"the","the","DET",1762
"18916","doc1",10,"public","public","ADJ",1762
"18917","doc1",10,"good","good","NOUN",1762
"18918","doc1",10,";",";","PUNCT",1762
"18919","doc1",10,"the","the","DET",1762
"18920","doc1",10,"experience","experience","NOUN",1762
"18921","doc1",10,"we","we","PRON",1762
"18922","doc1",10,"have","have","AUX",1762
"18923","doc1",10,"already","already","ADV",1762
"18924","doc1",10,"had","have","VERB",1762
"18925","doc1",10,"of","of","ADP",1762
"18926","doc1",10,"your","you","PRON",1762
"18927","doc1",10,"excellency","excellency","NOUN",1762
"18928","doc1",10,"'s","'s","PART",1762
"18929","doc1",10,"disposition","disposition","NOUN",1762
"18930","doc1",10,"to","to","ADP",1762
"18931","doc1",10,"that","that","DET",1762
"18932","doc1",10,"great","great","ADJ",1762
"18933","doc1",10,"and","and","CCONJ",1762
"18934","doc1",10,",",",","PUNCT",1762
"18935","doc1",10,"will","will","AUX",1762
"18936","doc1",10,"animate","animate","VERB",1762
"18937","doc1",10,"our","we","PRON",1762
"18938","doc1",10,"deliberations","deliberation","NOUN",1762
"18939","doc1",10,",",",","PUNCT",1762
"18940","doc1",10,"and","and","CCONJ",1762
"18941","doc1",10,"we","we","PRON",1762
"18942","doc1",10,"shall","shall","AUX",1762
"18943","doc1",10,"feel","feel","VERB",1762
"18944","doc1",10,"abundant","abundant","ADJ",1762
"18945","doc1",10,"satisfaction","satisfaction","NOUN",1762
"18946","doc1",10,",",",","PUNCT",1762
"18947","doc1",10,"if","if","SCONJ",1762
"18948","doc1",10,"by","by","ADP",1762
"18949","doc1",10,"the","the","DET",1762
"18950","doc1",10,"result","result","NOUN",1762
"18951","doc1",10,"of","of","ADP",1762
"18952","doc1",10,"them","they","PRON",1762
"18953","doc1",10,",",",","PUNCT",1762
"18954","doc1",10,"the","the","DET",1762
"18955","doc1",10,"administration","administration","NOUN",1762
"18956","doc1",10,"of","of","ADP",1762
"18957","doc1",10,"him","he","PRON",1762
"18958","doc1",10,"majesty","majesty","NOUN",1762
"18959","doc1",10,"'s","'s","PART",1762
"18960","doc1",10,"government","government","NOUN",1762
"18961","doc1",10,"of","of","ADP",1762
"18962","doc1",10,"this","this","DET",1762
"18963","doc1",10,"island","island","NOUN",1762
"18964","doc1",10,"under","under","ADP",1762
"18965","doc1",10,"your","you","PRON",1762
"18966","doc1",10,"excellency","excellency","NOUN",1762
"18967","doc1",10,",",",","PUNCT",1762
"18968","doc1",10,"shall","shall","AUX",1762
"18969","doc1",10,"be","be","AUX",1762
"18970","doc1",10,"rendered","render","VERB",1762
"18971","doc1",10,"easy","easy","ADJ",1762
"18972","doc1",10,",",",","PUNCT",1762
"18973","doc1",10,"honourable","honourable","ADJ",1762
"18974","doc1",10,"and","and","CCONJ",1762
"18975","doc1",10,"happy","happy","ADJ",1762
"18976","doc1",10,".",".","PUNCT",1762
"18977","doc1",11,"To","to","ADP",1762
"18978","doc1",11,"which","which","PRON",1762
"18979","doc1",11,"his","he","PRON",1762
"18980","doc1",11,"excellency","excellency","NOUN",1762
"18981","doc1",11,"was","be","AUX",1762
"18982","doc1",11,"pleased","pleased","ADJ",1762
"18983","doc1",11,"to","to","PART",1762
"18984","doc1",11,"return","return","VERB",1762
"18985","doc1",11,"the","the","DET",1762
"18986","doc1",11,"following","follow","VERB",1762
"18987","doc1",11,"ANSWER","answer","PROPN",1762
"18988","doc1",11,"Mr.","Mr.","PROPN",1762
"18989","doc1",11,"Speaker","speaker","PROPN",1762
"18990","doc1",11,",",",","PUNCT",1762
"18991","doc1",11,"and","and","CCONJ",1762
"18992","doc1",11,"gentleman","gentleman","NOUN",1762
"18993","doc1",11,"of","of","ADP",1762
"18994","doc1",11,"the","the","DET",1762
"18995","doc1",11,"assembly","assembly","NOUN",1762
"18996","doc1",11,".",".","PUNCT",1762
"18997","doc1",12,"I","I","PRON",1762
"18998","doc1",12,"Return","return","VERB",1762
"18999","doc1",12,"you","you","PRON",1762
"19000","doc1",12,"many","many","ADJ",1762
"19001","doc1",12,"thanks","thanks","NOUN",1762
"19002","doc1",12,"for","for","ADP",1762
"19003","doc1",12,"this","this","DET",1762
"19004","doc1",12,"address","address","NOUN",1762
"19005","doc1",12,",",",","PUNCT",1762
"19006","doc1",12,"which","which","PRON",1762
"19007","doc1",12,"it","it","PRON",1762
"19008","doc1",12,"by","by","ADP",1762
"19009","doc1",12,"fotrue","fotrue","ADP",1762
"19010","doc1",12,"a","a","DET",1762
"19011","doc1",12,"spirit","spirit","NOUN",1762
"19012","doc1",12,"of","of","ADP",1762
"19013","doc1",12,"loyalty","loyalty","NOUN",1762
"19014","doc1",12,"and","and","CCONJ",1762
"19015","doc1",12,"duty","duty","NOUN",1762
"19016","doc1",12,"to","to","ADP",1762
"19017","doc1",12,"the","the","DET",1762
"19018","doc1",12,"king","king","NOUN",1762
"19019","doc1",12,",",",","PUNCT",1762
"19020","doc1",12,"and","and","CCONJ",1762
"19021","doc1",12,"so","so","ADV",1762
"19022","doc1",12,"becoming","become","VERB",1762
"19023","doc1",12,"a","a","DET",1762
"19024","doc1",12,"for","for","ADP",1762
"19025","doc1",12,"the","the","DET",1762
"19026","doc1",12,"welfare","welfare","NOUN",1762
"19027","doc1",12,"of","of","ADP",1762
"19028","doc1",12,"the","the","DET",1762
"19029","doc1",12,"people","people","NOUN",1762
"19030","doc1",12,"you","you","PRON",1762
"19031","doc1",12,"represent","represent","VERB",1762
"19032","doc1",12,",",",","PUNCT",1762
"19033","doc1",12,"at","at","CCONJ",1762
"19034","doc1",12,"I","I","PRON",1762
"19035","doc1",12,"am","be","AUX",1762
"19036","doc1",12,"your","you","PRON",1762
"19037","doc1",12,"proceedings","proceedings","NOUN",1762
"19038","doc1",12,",",",","PUNCT",1762
"19039","doc1",12,"the","the","DET",1762
"19040","doc1",12,"course","course","NOUN",1762
"19041","doc1",12,"of","of","ADP",1762
"19042","doc1",12,"this","this","DET",1762
"19043","doc1",12,"session","session","NOUN",1762
"19044","doc1",12,"will","will","AUX",1762
"19045","doc1",12,"only","only","ADV",1762
"19046","doc1",12,"serve","serve","VERB",1762
"19047","doc1",12,"to","to","PART",1762
"19048","doc1",12,"still","still","ADV",1762
"19049","doc1",12,"wore","wear","VERB",1762
"19050","doc1",12,"conspicuous","conspicuous","ADJ",1762
"19051","doc1",12,";",";","PUNCT",1762
"19052","doc1",12,"and","and","CCONJ",1762
"19053","doc1",12,"I","I","PRON",1762
"19054","doc1",12,"shall","shall","AUX",1762
"19055","doc1",12,"esteem","esteem","VERB",1762
"19056","doc1",12,"myself","myself","PRON",1762
"19057","doc1",12,"happy","happy","ADJ",1762
"19058","doc1",12,"when","when","ADV",1762
"19059","doc1",12,"the","the","DET",1762
"19060","doc1",12,"powers","power","NOUN",1762
"19061","doc1",12,"his","he","PRON",1762
"19062","doc1",12,"majesty","majesty","NOUN",1762
"19063","doc1",12,"in","in","ADP",1762
"19064","doc1",12,"graciously","graciously","ADV",1762
"19065","doc1",12,"pleased","pleased","ADJ",1762
"19066","doc1",12,"re","re","ADP",1762
"19067","doc1",12,"entrust","entrust","VERB",1762
"19068","doc1",12,"me","I","PRON",1762
"19069","doc1",12,"with","with","ADP",1762
"19070","doc1",12,"are","be","AUX",1762
"19071","doc1",12,"most","most","ADV",1762
"19072","doc1",12,"successfully","successfully","ADV",1762
"19073","doc1",12,"employed","employ","VERB",1762
"19074","doc1",12,"in","in","SCONJ",1762
"19075","doc1",12,"promoting","promote","VERB",1762
"19076","doc1",12,"publick","publick","ADJ",1762
"19077","doc1",12,"concord","concord","NOUN",1762
"19078","doc1",12,",",",","PUNCT",1762
"19079","doc1",12,"good","good","ADJ",1762
"19080","doc1",12,"order","order","NOUN",1762
"19081","doc1",12,",",",","PUNCT",1762
"19082","doc1",12,"just","just","ADV",1762
"19083","doc1",12,"and","and","CCONJ",1762
"19084","doc1",12,"well","well","ADV",1762
"19085","doc1",12,"grounded","grounde","VERB",1762
"19086","doc1",12,"security","security","NOUN",1762
"19087","doc1",12,"in","in","ADP",1762
"19088","doc1",12,"this","this","DET",1762
"19089","doc1",12,"country","country","NOUN",1762
"19090","doc1",12,".",".","PUNCT",1762
"19091","doc1",1,"BRIDGE","bridge","PROPN",1762
"19092","doc1",1,"-","-","PUNCT",1762
"19093","doc1",1,"TOWN","town","PROPN",1762
"19094","doc1",1,",",",","PUNCT",1762
"19095","doc1",1,"(","(","PUNCT",1762
"19096","doc1",1,"BARBADOS","Barbados","INTJ",1762
"19097","doc1",1,")",")","PUNCT",1762
"19098","doc1",2,"November","November","PROPN",1762
"19099","doc1",2,"25","25","NUM",1762
"19100","doc1",2,".",".","PUNCT",1762
"19101","doc1",3,"Extract","extract","NOUN",1762
"19102","doc1",3,"of","of","ADP",1762
"19103","doc1",3,"a","a","DET",1762
"19104","doc1",3,"letter","letter","NOUN",1762
"19105","doc1",3,"from","from","ADP",1762
"19106","doc1",3,"a","a","DET",1762
"19107","doc1",3,"Gentleman","gentleman","PROPN",1762
"19108","doc1",3,"in","in","ADP",1762
"19109","doc1",3,"Martinico","Martinico","PROPN",1762
"19110","doc1",3,",",",","PUNCT",1762
"19111","doc1",3,"to","to","ADP",1762
"19112","doc1",3,"his","he","PRON",1762
"19113","doc1",3,"friend","friend","NOUN",1762
"19114","doc1",3,"in","in","ADP",1762
"19115","doc1",3,"this","this","DET",1762
"19116","doc1",3,"Island","Island","NOUN",1762
"19117","doc1",3,",",",","PUNCT",1762
"19118","doc1",3,"dated","date","VERB",1762
"19119","doc1",3,"November","November","PROPN",1762
"19120","doc1",3,"10","10","NUM",1762
"19121","doc1",3,",",",","PUNCT",1762
"19122","doc1",3,"1762","1762","NUM",1762
"19123","doc1",3,".",".","PUNCT",1762
"19124","doc1",4,"""","""","PUNCT",1762
"19125","doc1",4,"Yesterday","yesterday","NOUN",1762
"19126","doc1",4,"information","information","NOUN",1762
"19127","doc1",4,"was","be","AUX",1762
"19128","doc1",4,"given","give","VERB",1762
"19129","doc1",4,"to","to","ADP",1762
"19130","doc1",4,"General","General","PROPN",1762
"19131","doc1",4,"Rufeae","Rufeae","PROPN",1762
"19132","doc1",4,",",",","PUNCT",1762
"19133","doc1",4,"that","that","PRON",1762
"19134","doc1",4,"an","a","DET",1762
"19135","doc1",4,"insurrection","insurrection","NOUN",1762
"19136","doc1",4,"was","be","AUX",1762
"19137","doc1",4,"intended","intend","VERB",1762
"19138","doc1",4,"in","in","ADP",1762
"19139","doc1",4,"this","this","DET",1762
"19140","doc1",4,"Island","Island","NOUN",1762
"19141","doc1",4,",",",","PUNCT",1762
"19142","doc1",4,"by","by","ADP",1762
"19143","doc1",4,"the","the","DET",1762
"19144","doc1",4,"free","free","ADJ",1762
"19145","doc1",4,"Mulattoes","Mulattoes","PROPN",1762
"19146","doc1",4,"and","and","CCONJ",1762
"19147","doc1",4,"Negro","Negro","PROPN",1762
"19148","doc1",4,"to","to","ADP",1762
"19149","doc1",4,"the","the","DET",1762
"19150","doc1",4,"number","number","NOUN",1762
"19151","doc1",4,"of","of","ADP",1762
"19152","doc1",4,"about","about","ADP",1762
"19153","doc1",4,"the","the","DET",1762
"19154","doc1",4,"or","or","CCONJ",1762
"19155","doc1",4,"six","six","NUM",1762
"19156","doc1",4,"thousand","thousand","NUM",1762
"19157","doc1",4,",",",","PUNCT",1762
"19158","doc1",4,"to","to","PART",1762
"19159","doc1",4,"take","take","VERB",1762
"19160","doc1",4,"the","the","DET",1762
"19161","doc1",4,"place","place","NOUN",1762
"19162","doc1",4,"some","some","DET",1762
"19163","doc1",4,"night","night","NOUN",1762
"19164","doc1",4,"this","this","DET",1762
"19165","doc1",4,"week","week","NOUN",1762
"19166","doc1",4,".",".","PUNCT",1762
"19167","doc1",5,"The","the","DET",1762
"19168","doc1",5,"same","same","ADJ",1762
"19169","doc1",5,"intelligence","intelligence","NOUN",1762
"19170","doc1",5,"has","have","VERB",1762
"19171","doc1",5,"since","since","SCONJ",1762
"19172","doc1",5,"been","be","AUX",1762
"19173","doc1",5,"confirmed","confirm","VERB",1762
"19174","doc1",5,"to","to","ADP",1762
"19175","doc1",5,"him","he","PRON",1762
"19176","doc1",5,"by","by","ADP",1762
"19177","doc1",5,"no","no","ADV",1762
"19178","doc1",5,"less","less","ADV",1762
"19179","doc1",5,"than","than","ADP",1762
"19180","doc1",5,"six","six","NUM",1762
"19181","doc1",5,"seen","seen","VERB",1762
"19182","doc1",5,"letters","letter","NOUN",1762
"19183","doc1",5,"from","from","ADP",1762
"19184","doc1",5,"the","the","DET",1762
"19185","doc1",5,"different","different","ADJ",1762
"19186","doc1",5,"quarters","quarter","NOUN",1762
"19187","doc1",5,"of","of","ADP",1762
"19188","doc1",5,"the","the","DET",1762
"19189","doc1",5,"island","island","NOUN",1762
"19190","doc1",5,".",".","PUNCT",1762
"19191","doc1",6,"The","the","DET",1762
"19192","doc1",6,"guards","guard","NOUN",1762
"19193","doc1",6,"are","be","AUX",1762
"19194","doc1",6,"all","all","ADV",1762
"19195","doc1",6,"doubled","double","VERB",1762
"19196","doc1",6,"in","in","ADP",1762
"19197","doc1",6,"consequence","consequence","NOUN",1762
"19198","doc1",6,"of","of","ADP",1762
"19199","doc1",6,"it","it","PRON",1762
"19200","doc1",6,",",",","PUNCT",1762
"19201","doc1",6,"and","and","CCONJ",1762
"19202","doc1",6,"all","all","DET",1762
"19203","doc1",6,"the","the","DET",1762
"19204","doc1",6,"merchants","merchant","NOUN",1762
"19205","doc1",6,"have","have","AUX",1762
"19206","doc1",6,"volunsarily","volunsarily","ADV",1762
"19207","doc1",6,"taken","take","VERB",1762
"19208","doc1",6,"up","up","ADP",1762
"19209","doc1",6,"arms","arm","NOUN",1762
"19210","doc1",6,".",".","PUNCT",1762
"19211","doc1",7,"As","as","SCONJ",1762
"19212","doc1",7,"the","the","DET",1762
"19213","doc1",7,"affair","affair","NOUN",1762
"19214","doc1",7,"is","be","AUX",1762
"19215","doc1",7,"discovered","discover","VERB",1762
"19216","doc1",7,",",",","PUNCT",1762
"19217","doc1",7,"we","we","PRON",1762
"19218","doc1",7,"are","be","AUX",1762
"19219","doc1",7,"under","under","ADP",1762
"19220","doc1",7,"little","little","ADJ",1762
"19221","doc1",7,"apprehension","apprehension","NOUN",1762
"19222","doc1",7,"of","of","ADP",1762
"19223","doc1",7,"danger","danger","NOUN",1762
"19224","doc1",7,".",".","PUNCT",1762
"19225","doc1",8,"It","it","PRON",1762
"19226","doc1",8,"is","be","AUX",1762
"19227","doc1",8,"said","say","VERB",1762
"19228","doc1",8,"they","they","PRON",1762
"19229","doc1",8,"were","be","VERB",1762
"19230","doc1",8,"to","to","PART",1762
"19231","doc1",8,"be","be","AUX",1762
"19232","doc1",8,"joined","join","VERB",1762
"19233","doc1",8,"by","by","ADP",1762
"19234","doc1",8,"the","the","DET",1762
"19235","doc1",8,"crews","crew","NOUN",1762
"19236","doc1",8,"of","of","ADP",1762
"19237","doc1",8,"several","several","ADJ",1762
"19238","doc1",8,"Spanish","spanish","ADJ",1762
"19239","doc1",8,"Privaters","Privater","NOUN",1762
"19240","doc1",8,"now","now","ADV",1762
"19241","doc1",8,"cruizing","cruize","VERB",1762
"19242","doc1",8,"rount","round","NOUN",1762
"19243","doc1",8,"this","this","DET",1762
"19244","doc1",8,"Island","Island","NOUN",1762
"19245","doc1",8,",",",","PUNCT",1762
"19246","doc1",8,"two","two","NUM",1762
"19247","doc1",8,"of","of","ADP",1762
"19248","doc1",8,"which","which","PRON",1762
"19249","doc1",8,"are","be","AUX",1762
"19250","doc1",8,"now","now","ADV",1762
"19251","doc1",8,"off","off","ADP",1762
"19252","doc1",8,"this","this","DET",1762
"19253","doc1",8,"Road","Road","PROPN",1762
"19254","doc1",8,",",",","PUNCT",1762
"19255","doc1",8,"and","and","CCONJ",1762
"19256","doc1",8,"appear","appear","VERB",1762
"19257","doc1",8,"to","to","PART",1762
"19258","doc1",8,"be","be","AUX",1762
"19259","doc1",8,"making","make","VERB",1762
"19260","doc1",8,"signals","signal","NOUN",1762
"19261","doc1",8,".",".","PUNCT",1762
"19262","doc1",9,"Taybe","Taybe","PROPN",1762
"19263","doc1",9,"has","have","AUX",1762
"19264","doc1",9,"got","get","VERB",1762
"19265","doc1",9,"some","some","DET",1762
"19266","doc1",9,"Soldiers","soldier","NOUN",1762
"19267","doc1",9,"on","on","ADP",1762
"19268","doc1",9,"board","board","NOUN",1762
"19269","doc1",9,"his","he","PRON",1762
"19270","doc1",9,"Brigt","Brigt","PROPN",1762
"19271","doc1",9,".",".","PUNCT",1762
"19272","doc1",10,"and","and","CCONJ",1762
"19273","doc1",10,"is","be","AUX",1762
"19274","doc1",10,"going","go","VERB",1762
"19275","doc1",10,"out","out","ADP",1762
"19276","doc1",10,"aster","aster","ADV",1762
"19277","doc1",10,"them","they","PRON",1762
"19278","doc1",10,".",".","PUNCT",1762
"19279","doc1",11,"Their","they","PRON",1762
"19280","doc1",11,"intention","intention","NOUN",1762
"19281","doc1",11,"it","it","PRON",1762
"19282","doc1",11,"'s","have","AUX",1762
"19283","doc1",11,"said","say","VERB",1762
"19284","doc1",11,"was","be","VERB",1762
"19285","doc1",11,"to","to","PART",1762
"19286","doc1",11,"have","have","AUX",1762
"19287","doc1",11,"seized","seize","VERB",1762
"19288","doc1",11,"all","all","DET",1762
"19289","doc1",11,"our","we","PRON",1762
"19290","doc1",11,"posts","post","NOUN",1762
"19291","doc1",11,"at","at","ADP",1762
"19292","doc1",11,"the","the","DET",1762
"19293","doc1",11,"same","same","ADJ",1762
"19294","doc1",11,"time","time","NOUN",1762
"19295","doc1",11,",",",","PUNCT",1762
"19296","doc1",11,"and","and","CCONJ",1762
"19297","doc1",11,"to","to","PART",1762
"19298","doc1",11,"put","put","VERB",1762
"19299","doc1",11,"every","every","DET",1762
"19300","doc1",11,"Eaglisoman","Eaglisoman","NOUN",1762
"19301","doc1",11,"to","to","ADP",1762
"19302","doc1",11,"death","death","NOUN",1762
"19303","doc1",11,".",".","PUNCT",1762
